ticker,name,sector,market,current_price,annual_return,volatility,annual_dividend_per_share,pe,roe,analyst_rating
2702.T,日本マクドナルドホールディングス,小売業,スタンダード（内国株式）,8060.0,0.30493079595032924,0.2398573285417225,56.0,33.237846,0.12712,-
2705.T,大戸屋ホールディングス,小売業,スタンダード（内国株式）,8530.0,0.5990957633679812,0.22849675270186712,20.0,47.170437,0.29885998,-
2708.T,久世,卸売業,スタンダード（内国株式）,2009.0,0.17598341791674432,0.19788282126002738,45.0,5.98089,0.18271999,-
271A.T,アクセリア,情報・通信業,PRO Market,1500.0,0.0,0.0,0.0,16.949152,-0.14741999,-
2726.T,パルグループホールディングス,小売業,プライム（内国株式）,1490.0,-0.4291260897208105,0.3660153638937998,40.0,0.008997182,0.22409001,強気買い
2734.T,サーラコーポレーション,小売業,プライム（内国株式）,1156.0,0.15902716616788673,0.2523456539001614,32.0,11.79302,0.07492,-
2737.T,トーメンデバイス,卸売業,プライム（内国株式）,28800.0,3.9833190646780277,0.769122546856728,540.0,13.462054,0.15467,-
2742.T,ハローズ,小売業,プライム（内国株式）,3775.0,-0.263814850653789,0.23988502993254304,70.0,10.660879,0.1311,-
2747.T,北雄ラッキー,小売業,スタンダード（内国株式）,3185.0,0.040167750267760816,0.10176617321404913,50.0,26.665508,0.060549997,-
2753.T,あみやき亭,小売業,プライム（内国株式）,1365.0,-0.10089752009658971,0.16237610027625024,34.0,23.393232,0.057140004,強気買い
2760.T,東京エレクトロン　デバイス,卸売業,プライム（内国株式）,4400.0,0.683655276290555,0.44476136338136396,107.0,13.17545,0.0,-
2762.T,ＳＡＮＫＯ　ＭＡＲＫＥＴＩＮＧ　ＦＯＯＤＳ,小売業,スタンダード（内国株式）,79.0,-0.16842105263157894,0.21448710525362438,0.0,0.0,-2.42922,-
2768.T,双日,卸売業,プライム（内国株式）,5668.0,0.5734555926529192,0.3214902445682274,165.0,12.269962,0.11336,買い
2801.T,キッコーマン,食料品,プライム（内国株式）,1760.0,0.3755385003608686,0.3220458307296238,25.0,24.818167,0.1104,買い
2809.T,キユーピー,食料品,プライム（内国株式）,4646.0,0.10589489718556669,0.24762732192200299,64.0,18.484423,0.09979,-
280A.T,ＴＭＨ,卸売業,グロース（内国株式）,1026.0,-0.21379310344827587,0.8349260867061218,0.0,22.75761,0.22567,-
2810.T,ハウス食品グループ本社,食料品,プライム（内国株式）,3763.0,0.3631748825382787,0.21550130842468512,70.0,23.148012,0.041929998,-
2815.T,アリアケジャパン,食料品,プライム（内国株式）,5280.0,-0.19942033075706672,0.2364704184378055,180.0,18.017736,0.07216,-
2816.T,ダイショー,食料品,スタンダード（内国株式）,1412.0,0.019924095827386697,0.030893947938317907,21.0,45.25571,0.09382,-
2818.T,ピエトロ,食料品,スタンダード（内国株式）,1757.0,0.02118433266954036,0.046368280256057035,24.0,0.0,-0.0107700005,-
281A.T,インフォメティス,情報・通信業,グロース（内国株式）,450.0,-0.7686375321336761,1.0445821168892149,0.0,0.0,-0.77569,-
2874.T,横浜冷凍,卸売業,プライム（内国株式）,2117.0,0.9447842723172378,0.41644856897431776,25.0,49.25684,0.03824,-
2875.T,東洋水産,食料品,プライム（内国株式）,10690.0,0.1021241031352548,0.2819536484389987,220.0,17.574623,0.13028,買い
2877.T,日東ベスト,食料品,スタンダード（内国株式）,739.0,0.005246757857330197,0.08922126443806934,12.0,18.246042,0.028350001,-
2883.T,大冷,食料品,スタンダード（内国株式）,2000.0,0.03214484852688475,0.06396605186234887,60.0,0.0,-0.07297,-
288A.T,ラクサス・テクノロジーズ,サービス業,グロース（内国株式）,95.0,-0.45714285714285713,0.3670705557655723,0.0,15.363129,0.67928004,-
2903.T,シノブフーズ,食料品,スタンダード（内国株式）,1578.0,0.013524663812139362,0.3854055656742583,32.0,16.393959,0.066750005,-
2904.T,一正蒲鉾,食料品,スタンダード（内国株式）,757.0,0.03448656088664977,0.05154435402456762,14.0,34.96344,0.024300002,-
290A.T,Ｓｙｎｓｐｅｃｔｉｖｅ,情報・通信業,グロース（内国株式）,1353.0,0.34626865671641793,0.7715035663781536,0.0,0.0,-0.01265,買い
2917.T,大森屋,食料品,スタンダード（内国株式）,934.0,-0.006360655490748616,0.09547271118231564,10.0,0.0,-0.00017000001,-
291A.T,リスキル,サービス業,グロース（内国株式）,1775.0,-0.48773448773448774,0.4202742786535116,0.0,10.06893,0.0,-
2923.T,サトウ食品,食料品,スタンダード（内国株式）,8310.0,0.17945500880006188,0.3510221444786585,75.0,11.848417,0.16615999,-
2924.T,イフジ産業,食料品,スタンダード（内国株式）,1937.0,-0.10276623119164878,0.23466319635651414,67.0,7.3260922,0.17045,-
2932.T,ＳＴＩフードホールディングス,食料品,スタンダード（内国株式）,1070.0,-0.19287095432486653,0.1749306428060521,40.0,9.041538,0.26999,-
2933.T,紀文食品,食料品,プライム（内国株式）,1118.0,0.003910234185463241,0.13213202247562858,20.0,15.174985,0.05372,-
2937.T,サンクゼール,食料品,グロース（内国株式）,1740.0,0.049964211993169895,0.16970897499370172,35.0,31.151737,0.10917,-
293A.T,ＢＡＢＹ　ＪＯＢ,小売業,PRO Market,950.0,0.007957559681697613,0.008103582130779587,7.5,18.693428,0.0,-
2962.T,テクニスコ,金属製品,スタンダード（内国株式）,1250.0,3.266211604095563,1.2557505096534651,0.0,0.0,-0.90405,-
296A.T,令和アカウンティング・ホールディングス,サービス業,グロース（内国株式）,873.0,0.41230808058566537,0.37020917416697036,32.5,19.767443,0.49552,-
2975.T,スター・マイカ・ホールディングス,不動産業,プライム（内国株式）,1550.0,0.4845792047605307,0.3965052575972851,47.5,14.49287,0.17834,強気買い
2978.T,ツクルバ,不動産業,グロース（内国株式）,343.0,-0.42158516020236086,0.2819169614712411,0.0,70.38269,0.03707,-
297A.T,アルピコホールディングス,小売業,スタンダード（内国株式）,213.0,-0.037469425248805886,0.19607735071298413,5.0,7.4074073,0.0,-
2980.T,ＳＲＥホールディングス,不動産業,プライム（内国株式）,2501.0,-0.21597552005232495,0.5822642268200751,18.0,51.492992,0.17882,-
2986.T,ＬＡホールディングス,不動産業,グロース（内国株式）,2654.0,0.2970214207862819,0.36829952699540375,116.666668,10.567696,0.2552,-
2990.T,アイダ設計,不動産業,PRO Market,262.0,-0.23659669586733104,0.2382815450849346,0.8,82.692314,0.01288,-
2991.T,ランドネット,不動産業,スタンダード（内国株式）,552.0,-0.05770356628788175,0.3272448444999634,11.1,6.596417,0.21067,-
2993.T,長栄,不動産業,スタンダード（内国株式）,2131.0,0.08939752791225337,0.21475253087627483,125.0,5.5835094,0.18962999,-
2997.T,ストレージ王,不動産業,グロース（内国株式）,1336.0,0.49273743016759775,0.3721480229027324,0.0,14.471104,0.09924,-
2998.T,クリアル,不動産業,グロース（内国株式）,494.0,-0.49141694587735346,0.6759067229330443,8.0,20.834486,0.23942,-
3001.T,片倉工業,繊維製品,スタンダード（内国株式）,3000.0,0.12136340560840489,0.3022167448922903,60.0,15.290926,0.06137,-
3003.T,ヒューリック,不動産業,プライム（内国株式）,1739.0,0.17048042576704003,0.2383945242708116,67.0,12.594685,0.12839,-
300A.T,ＭＩＣ,サービス業,スタンダード（内国株式）,3120.0,0.4005200530113463,0.4419658875492236,70.0,20.027845,0.0,-
3010.T,ポラリス・ホールディングス,サービス業,スタンダード（内国株式）,194.0,-0.1333492521702594,0.3087320628676999,5.0,12.258953,0.11903,-
3011.T,バナーズ,小売業,スタンダード（内国株式）,144.0,0.035121377324055555,0.5821923890897063,5.0,10.674157,0.08488,-
3020.T,アプライド,小売業,スタンダード（内国株式）,4170.0,0.1109219139290998,0.28994519686009573,130.0,5.1493435,0.18445,-
3028.T,アルペン,小売業,プライム（内国株式）,2293.0,-0.05154737452259916,0.17282129925766854,55.0,14.450587,0.03903,-
3030.T,ハブ,小売業,スタンダード（内国株式）,831.0,0.06903486244064409,0.2796536846688445,11.0,25.129,0.16603,-
3036.T,アルコニックス,卸売業,プライム（内国株式）,3520.0,0.729402226008984,0.4022433202926359,87.0,17.211704,0.08831,-
3041.T,ビューティカダンホールディングス,卸売業,スタンダード（内国株式）,411.0,-0.13473684210526315,0.24218823684291763,0.0,0.0,-0.00587,-
3048.T,ビックカメラ,小売業,プライム（内国株式）,1710.0,0.08340043848563754,0.2157708029885783,43.0,17.889683,0.110240005,-
304A.T,フォルシア,情報・通信業,グロース（内国株式）,1980.0,-0.08587257617728532,0.3804917708735076,0.0,46.048634,0.0,-
3050.T,ＤＣＭホールディングス,小売業,プライム（内国株式）,1548.0,0.08963090488090651,0.20438538939141143,47.0,12.594401,0.06007,-
3053.T,ペッパーフードサービス,小売業,スタンダード（内国株式）,190.0,-0.12442396313364056,0.26632767853806716,0.0,0.0,-0.03471,-
3054.T,ハイパー,卸売業,スタンダード（内国株式）,238.0,-0.23587772490032774,0.31796287042649407,7.0,10.310109,0.08015,-
3059.T,ヒラキ,小売業,スタンダード（内国株式）,711.0,-0.12789793290001078,0.05805015753198311,20.0,0.0,-0.15559,-
305A.T,ダブルツリー,小売業,PRO Market,1146.0,0.01415929203539823,0.014419117230932942,16.0,6.180563,0.12476,-
3067.T,東京一番フーズ,小売業,スタンダード（内国株式）,452.0,-0.008771929824561403,0.10679676082294715,0.0,53.17647,0.03481,-
3069.T,ＪＦＬＡホールディングス,食料品,スタンダード（内国株式）,160.0,-0.08045977011494253,0.23676939666259694,0.0,34.84536,0.07596,-
3070.T,ジェリービーンズグループ,卸売業,グロース（内国株式）,69.0,-0.7517985611510791,0.9671975860214695,0.0,0.0,-0.094239995,-
3080.T,ジェーソン,小売業,スタンダード（内国株式）,794.0,0.16688478470180199,0.13474939472385375,13.0,52.63158,0.02319,-
308A.T,ぽすとめいとホールディングス,サービス業,PRO Market,1310.0,0.0,0.0,0.0,15.036731,0.0,-
3092.T,ＺＯＺＯ,小売業,プライム（内国株式）,1149.0,-0.2158151176113865,0.29355146783344616,39.0,21.737421,0.50288,中立
3096.T,オーシャンシステム,小売業,スタンダード（内国株式）,1637.0,0.2295635762563361,0.17589113232489517,20.0,14.7924795,0.09105,-
3097.T,物語コーポレーション,小売業,プライム（内国株式）,5510.0,0.360663860929284,0.38361551316186726,40.0,28.571428,0.17232999,強気買い
3106.T,倉敷紡績,繊維製品,プライム（内国株式）,10910.0,0.3452011831245153,0.4195550148198724,307.0,13.157895,0.10023,-
3110.T,日東紡績,ガラス・土石製品,プライム（内国株式）,2825.0,1.6392965555733847,0.9340550771895512,25.4,64.515305,0.25874,-
3116.T,トヨタ紡織,輸送用機器,プライム（内国株式）,2199.5,0.003979409018366751,0.27409881597787233,86.0,21.141521,0.046609998,中立
3135.T,マーケットエンタープライズ,小売業,スタンダード（内国株式）,1095.0,-0.3211407315561066,0.474806966765777,0.0,56.807983,0.06662,-
3137.T,ファンデリー,小売業,スタンダード（内国株式）,204.0,-0.07900677200902935,0.5027040758351976,0.0,38.253967,0.0,-
3138.T,富士山マガジンサービス,小売業,スタンダード（内国株式）,1138.0,0.28008146388380245,0.30954172135227226,30.0,47.161938,0.1972,-
3139.T,ラクト・ジャパン,卸売業,プライム（内国株式）,3300.0,-0.15834217169114828,0.2405255729202474,148.0,8.576389,0.14384,-
3140.T,ＢＲＵＮＯ,卸売業,グロース（内国株式）,1000.0,0.007801232858798214,0.0896953372506332,4.0,33.218533,0.08687,-
3148.T,クリエイトＳＤホールディングス,小売業,プライム（内国株式）,3285.0,-0.04921654854561229,0.1644636646311232,93.0,13.245162,0.11638,-
3153.T,八洲電機,卸売業,プライム（内国株式）,2995.0,0.49831207343824047,0.3582312222016155,45.0,14.184077,0.17082001,-
3154.T,メディアスホールディングス,卸売業,プライム（内国株式）,784.0,-0.05935561050740239,0.2001400104685321,20.0,13.755746,0.06735,-
3157.T,ジオリーブグループ,卸売業,スタンダード（内国株式）,1405.0,0.21876131030902968,0.2809072017951531,50.0,8.090404,0.10257,-
3159.T,丸善ＣＨＩホールディングス,小売業,スタンダード（内国株式）,416.0,0.29899717501337686,0.18325200668356664,6.0,6.844479,0.06316,-
3166.T,ＯＣＨＩホールディングス,卸売業,スタンダード（内国株式）,1467.0,0.08743156196836588,0.11331744169444945,54.0,17.95306,0.050479997,-
3169.T,ミサワ,小売業,スタンダード（内国株式）,658.0,0.02097151221931071,0.13532918441658456,8.0,43.858433,0.31087,-
3175.T,エー・ピーホールディングス,小売業,スタンダード（内国株式）,946.0,0.006382978723404255,0.11041323389206276,0.0,28.59375,1.18175,-
3176.T,三洋貿易,卸売業,プライム（内国株式）,1069.0,0.4553172749428118,0.29766889924301265,29.5,10.373391,0.10125,-
3177.T,ありがとうサービス,小売業,スタンダード（内国株式）,4190.0,0.3073404593894481,0.24792003389940448,135.0,7.1988597,0.07628,-
3178.T,チムニー,小売業,スタンダード（内国株式）,1141.0,-0.10512202874463383,0.15696078298858482,10.0,23.47608,0.09182999,-
3180.T,ビューティガレージ,卸売業,プライム（内国株式）,1441.0,-0.15280055818394433,0.3346243334337521,16.0,20.789686,0.12771,強気買い
3181.T,買取王国,小売業,スタンダード（内国株式）,1080.0,0.19905908795120691,0.3223904701720389,10.0,10.941051,0.09928001,-
3184.T,ＩＣＤＡホールディングス,小売業,スタンダード（内国株式）,4250.0,0.016260162601626018,0.1693981596884646,70.0,7.46826,0.12208,-
3187.T,ミラタップ,小売業,グロース（内国株式）,295.0,-0.14702019246084008,0.41112451970619196,3.0,46.296295,-0.13805,-
3189.T,ＡＮＡＰホールディングス,小売業,スタンダード（内国株式）,103.0,-0.8592896174863388,0.6276821525052747,0.0,0.0,0.23876,-
3191.T,ジョイフル本田,小売業,プライム（内国株式）,2260.0,0.09207853278373283,0.19051847642998282,84.0,13.333333,0.0,-
3193.T,エターナルホスピタリティグループ,小売業,プライム（内国株式）,1454.0,-0.023152300718211994,0.3124157082763447,34.5,19.96008,0.20376,-
3196.T,ホットランドホールディングス,小売業,プライム（内国株式）,1585.0,-0.20053867489718827,0.2048650557662457,13.0,106.36842,0.045539998,-
3199.T,綿半ホールディングス,小売業,プライム（内国株式）,1300.0,-0.187041147644827,0.17073149054095152,30.0,14.617973,0.08031999,-
320A.T,Ｄ＆Ｉ,サービス業,PRO Market,500.0,0.0,0.0,0.0,172.41379,0.0,-
3222.T,ユナイテッド・スーパーマーケット・ホールディングス,小売業,スタンダード（内国株式）,812.0,-0.19635949948614953,0.2194599025754502,16.0,62.027027,-0.01577,-
3224.T,ゼネラル・オイスター,小売業,グロース（内国株式）,695.0,0.017327902524182676,0.3298154777672898,10.0,0.0,-0.04833,-
3232.T,三重交通グループホールディングス,不動産業,プライム（内国株式）,546.0,0.040031195132108455,0.20291940420863375,18.0,9.359191,0.0,中立
3236.T,プロパスト,不動産業,スタンダード（内国株式）,276.0,0.3963519943478732,0.4649487271865737,8.0,5.0506473,0.0,-
323A.T,フライヤー,情報・通信業,グロース（内国株式）,354.0,-0.5384615384615384,0.5329527834721128,0.0,124.28199,0.04887,-
3242.T,アーバネットコーポレーション,不動産業,スタンダード（内国株式）,513.0,0.034340633984342984,0.1689299614490709,24.0,4.9066434,0.22992,-
